lon,lat,anio,clase,fuente,B02,B03,B04,B08,B11,B12,NDVI,NDWI,alcaldia,confianza
-98.96941606083696,19.231807338893805,2024,bosque,dynamic_world,233.0,383.0,239.0,387.0,320.0,241.0,0.23642172,-0.005194805,Tláhuac,1.0
-99.02897436417408,19.26270938466752,2024,bosque,dynamic_world,312.0,499.5,471.0,2610.0,1566.0,964.0,0.6942551,-0.6787265,Tláhuac,1.0
-98.97642292005308,19.234502284746164,2024,bosque,dynamic_world,392.0,548.0,547.0,2243.0,1601.0,929.0,0.6078853,-0.6073092,Tláhuac,1.0
-98.97516527865533,19.23378363251887,2024,bosque,dynamic_world,459.0,620.0,714.0,2066.0,1992.0,1443.0,0.48633093,-0.538347,Tláhuac,1.0
-99.01774542312258,19.282472320918146,2024,bosque,dynamic_world,337.0,476.0,477.0,1809.5,1667.5,1124.0,0.58276844,-0.5834609,Tláhuac,1.0
-99.0291540272309,19.263158542309576,2024,bosque,dynamic_world,254.5,401.5,385.0,2027.5,1334.5,778.0,0.680829,-0.6694113,Tláhuac,1.0
-98.97220083821772,19.27726209227025,2024,bosque,dynamic_world,555.0,795.0,1043.0,2344.0,2263.5,1589.0,0.38411573,-0.49346927,Tláhuac,1.0
-99.04765932208376,19.281933331747677,2024,bosque,dynamic_world,203.5,311.0,264.0,1313.5,1024.0,690.5,0.66529316,-0.61711293,Tláhuac,1.0
-98.97175168057566,19.27851973366802,2024,bosque,dynamic_world,534.0,662.0,846.5,1962.5,2306.5,1710.0,0.3972944,-0.49552295,Tláhuac,1.0
-98.96878724013808,19.232705654177924,2024,bosque,dynamic_world,484.0,708.0,840.0,2352.0,1989.0,1331.0,0.47368422,-0.5372549,Tláhuac,1.0
-99.0472999959701,19.28148417410561,2024,bosque,dynamic_world,225.5,314.5,278.5,1481.5,928.5,568.0,0.6835227,-0.6497773,Tláhuac,1.0
-98.98342977926922,19.258846628945804,2024,bosque,dynamic_world,282.5,398.0,336.5,1775.5,1047.5,636.0,0.6813447,-0.6337704,Tláhuac,1.0
-98.97390763725755,19.27753158685549,2024,bosque,dynamic_world,383.0,467.5,566.5,2005.0,1788.0,1185.5,0.55940115,-0.62184024,Tláhuac,1.0
-98.97031437612108,19.23297514876316,2024,bosque,dynamic_world,464.0,676.0,641.0,2657.0,1805.0,1329.0,0.61127955,-0.59435946,Tláhuac,1.0
-98.96187021245036,19.21581732683648,2024,bosque,dynamic_world,676.0,861.0,814.0,2464.0,1973.0,1487.0,0.5033557,-0.48210526,Tláhuac,1.0
-98.99061630154218,19.264326352178934,2024,bosque,dynamic_world,565.0,728.5,750.0,2118.0,1842.5,1336.5,0.47698745,-0.48814332,Tláhuac,1.0
-98.9660024627573,19.322088024947817,2024,bosque,dynamic_world,532.0,764.0,960.0,2365.0,2311.0,1692.0,0.4225564,-0.51166505,Tláhuac,1.0
-98.99034680695694,19.263967026065284,2024,bosque,dynamic_world,426.5,529.0,580.5,1580.5,1577.5,1091.0,0.46274874,-0.49845934,Tláhuac,1.0
-98.98837051333189,19.24016167103612,2024,bosque,dynamic_world,230.0,334.0,312.0,1526.0,1591.0,1363.0,0.6605005,-0.6408602,Tláhuac,1.0
-99.02618958679332,19.27393832571901,2024,bosque,dynamic_world,414.5,589.5,611.0,2647.5,2076.0,1270.5,0.6249808,-0.63577384,Tláhuac,1.0
-99.02942352181614,19.26342803689481,2024,bosque,dynamic_world,292.0,458.0,450.0,2121.0,1517.0,891.5,0.6499417,-0.64482355,Tláhuac,1.0
-99.01235553141788,19.271692537508716,2024,bosque,dynamic_world,323.0,406.5,372.0,1734.0,1809.0,1181.5,0.6467236,-0.6201822,Tláhuac,1.0
-98.96447532677428,19.218602104217247,2024,bosque,dynamic_world,346.0,526.0,538.0,1892.0,2191.0,1592.0,0.5572016,-0.5649297,Tláhuac,1.0
-98.97247033280296,19.23369380099045,2024,bosque,dynamic_world,330.0,484.0,414.0,1746.0,1754.0,1231.0,0.6166667,-0.5659193,Tláhuac,1.0
-98.9765127515815,19.278609565196437,2024,bosque,dynamic_world,652.0,764.0,928.5,1605.0,2329.0,1934.0,0.2670219,-0.3550021,Tláhuac,1.0
-98.94938363000108,19.22057839784231,2024,bosque,dynamic_world,271.0,424.0,329.0,2532.0,1401.0,805.0,0.7700105,-0.7131258,Tláhuac,1.0
-98.9908857961274,19.264326352178934,2024,bosque,dynamic_world,527.0,678.5,696.0,1731.5,1596.5,1172.0,0.42657053,-0.43692946,Tláhuac,1.0
-98.96160071786512,19.21581732683648,2024,bosque,dynamic_world,622.0,803.0,864.0,2334.0,2173.0,1780.0,0.4596623,-0.4880459,Tláhuac,1.0
-98.95944476118322,19.22920222456986,2024,bosque,dynamic_world,308.0,464.0,427.0,2331.0,1370.0,774.0,0.6903553,-0.6679785,Tláhuac,1.0
-98.96429566371746,19.218781767274077,2024,bosque,dynamic_world,274.0,469.0,381.0,2298.0,1622.0,1085.0,0.7155655,-0.6610047,Tláhuac,1.0
-98.97085336529156,19.232705654177924,2024,bosque,dynamic_world,420.0,575.0,566.0,2390.0,1616.0,1035.0,0.61705005,-0.61214167,Tláhuac,1.0
-99.04604235457236,19.281035016463555,2024,bosque,dynamic_world,350.0,547.0,560.0,2115.0,1659.0,1137.0,0.5813084,-0.5890308,Tláhuac,1.0
-98.9495632930579,19.2204885663139,2024,bosque,dynamic_world,468.0,714.0,739.0,2894.0,1832.0,1041.0,0.5931737,-0.6042129,Tláhuac,1.0
-99.01855390687828,19.28220282633291,2024,bosque,dynamic_world,642.0,912.0,1131.0,2848.0,2514.0,1601.5,0.43151546,-0.5148936,Tláhuac,1.0
-98.9660024627573,19.322357519533053,2024,bosque,dynamic_world,394.0,540.0,612.0,1626.0,1906.0,1315.0,0.4530831,-0.50138503,Tláhuac,1.0
-98.99178411141152,19.264146689122107,2024,bosque,dynamic_world,427.0,513.0,493.5,1736.5,1388.5,894.0,0.5573991,-0.54389864,Tláhuac,1.0
-98.98837051333189,19.240431165621352,2024,bosque,dynamic_world,341.0,459.0,443.0,1688.0,1511.0,1234.0,0.58423275,-0.5724266,Tláhuac,1.0
-98.94677851567714,19.22515980579132,2024,bosque,dynamic_world,275.0,389.0,346.0,1819.0,1277.0,767.0,0.6803695,-0.64764494,Tláhuac,1.0
-99.04595252304394,19.28112484799197,2024,bosque,dynamic_world,478.0,686.0,654.0,2287.0,1659.0,1137.0,0.5552533,-0.5385133,Tláhuac,1.0
-98.9721110066893,19.277172260741843,2024,bosque,dynamic_world,472.5,583.5,826.5,2106.5,2029.5,1390.5,0.43641323,-0.566171,Tláhuac,1.0
-98.97327881655866,19.27807057602596,2024,bosque,dynamic_world,674.5,855.0,1207.0,2293.5,2352.0,1906.5,0.31038424,-0.45688424,Tláhuac,1.0
-98.97363814267231,19.277890912969134,2024,bosque,dynamic_world,542.0,728.0,1014.0,2210.0,2301.5,1607.0,0.37096775,-0.50442475,Tláhuac,1.0
-98.97031437612108,19.231358181251743,2024,bosque,dynamic_world,339.0,486.0,516.0,1818.0,1373.0,864.0,0.55784065,-0.578125,Tláhuac,1.0
-98.9787585397918,19.24923465540573,2024,bosque,dynamic_world,457.0,638.0,676.0,2494.0,1840.0,1256.0,0.5735016,-0.5925926,Tláhuac,1.0
-99.0119962053042,19.268997591656355,2024,bosque,dynamic_world,317.0,428.5,444.0,1509.5,1262.5,809.5,0.54543126,-0.55779153,Tláhuac,1.0
-99.04828814278264,19.2821129948045,2024,bosque,dynamic_world,265.5,373.0,401.5,1344.0,1185.5,745.0,0.5399599,-0.56552124,Tláhuac,1.0
-98.97318898503023,19.23333447487681,2024,bosque,dynamic_world,456.0,701.0,883.0,2667.0,2255.0,1582.0,0.5025352,-0.5837292,Tláhuac,1.0
-99.01163687919056,19.269177254713178,2024,bosque,dynamic_world,367.5,492.5,533.0,1842.0,1345.0,873.0,0.5511579,-0.57806814,Tláhuac,1.0
-98.97552460476896,19.27816040755437,2024,bosque,dynamic_world,613.5,765.0,1072.0,2101.0,2164.0,1648.5,0.32429877,-0.46615493,Tláhuac,1.0
-98.94614969497826,19.224351322035613,2024,bosque,dynamic_world,336.0,496.0,384.0,3108.0,1857.0,1075.0,0.78006876,-0.7247503,Tláhuac,1.0
-98.9757940993542,19.277980744497548,2024,bosque,dynamic_world,434.5,550.5,661.5,2079.5,1819.5,1147.0,0.51732945,-0.5813688,Tláhuac,1.0
-99.0284353750036,19.264955172877816,2024,bosque,dynamic_world,318.0,499.5,587.0,2229.5,1859.0,1188.0,0.5831706,-0.6339318,Tláhuac,1.0
-98.97929752896226,19.24941431846255,2024,bosque,dynamic_world,436.0,624.0,650.0,2260.0,1979.0,1359.0,0.5532646,-0.56726766,Tláhuac,1.0
-98.97256016433136,19.23333447487681,2024,bosque,dynamic_world,488.0,703.0,758.0,2320.0,1655.0,1110.0,0.5074724,-0.5348991,Tláhuac,1.0
-98.9765127515815,19.2347717793314,2024,bosque,dynamic_world,396.0,535.0,470.0,2448.0,1619.0,1124.0,0.6778616,-0.6413007,Tláhuac,1.0
-99.01621828713958,19.285167266770504,2024,bosque,dynamic_world,418.5,620.5,693.5,1709.0,1913.5,1305.0,0.4226847,-0.46726766,Tláhuac,1.0
-99.02654891290696,19.273578999605363,2024,bosque,dynamic_world,417.5,647.5,691.0,2762.0,3010.5,1994.5,0.59976834,-0.62017894,Tláhuac,1.0
-98.9696855554222,19.231807338893805,2024,bosque,dynamic_world,281.0,412.0,366.0,1334.0,535.0,369.0,0.56941175,-0.52806413,Tláhuac,1.0
-98.97157201751884,19.233154811819983,2024,bosque,dynamic_world,308.0,484.0,390.0,2530.0,1441.0,913.0,0.7328767,-0.6788321,Tláhuac,1.0
-99.0313998154412,19.270973885281418,2024,bosque,dynamic_world,623.5,813.0,1049.0,2177.0,2200.5,1565.0,0.34965903,-0.45618728,Tláhuac,1.0
-98.99133495376948,19.264326352178934,2024,bosque,dynamic_world,621.0,789.0,881.0,2448.0,1770.5,1260.5,0.47071192,-0.5125116,Tláhuac,1.0
-98.95001245069996,19.220668229370723,2024,bosque,dynamic_world,381.0,572.0,553.0,2744.0,1711.0,926.0,0.6645435,-0.65500605,Tláhuac,1.0
-98.9915146168263,19.234592116274577,2024,bosque,dynamic_world,470.0,682.0,741.0,2370.0,1822.0,1274.0,0.52362585,-0.55307996,Tláhuac,1.0
-98.966810946513,19.23153784430857,2024,bosque,dynamic_world,468.0,634.0,614.0,1957.0,1406.0,906.0,0.52236485,-0.5106137,Tláhuac,1.0
-99.02870486958884,19.262978879252756,2024,bosque,dynamic_world,540.5,654.0,780.0,1292.0,1354.5,1051.5,0.24710424,-0.327852,Tláhuac,1.0
-98.97633308852468,19.27753158685549,2024,bosque,dynamic_world,383.0,488.0,483.0,2099.0,1711.5,1278.5,0.6258714,-0.622729,Tláhuac,1.0
-98.96797875638237,19.236388746842817,2024,bosque,dynamic_world,354.0,446.0,422.0,1231.0,1251.0,890.0,0.4894132,-0.4680978,Tláhuac,1.0
-98.97175168057566,19.233424306405222,2024,bosque,dynamic_world,364.0,592.0,451.0,2556.0,1565.0,1000.0,0.70003325,-0.6238882,Tláhuac,1.0
-99.0441558924757,19.280945184935145,2024,bosque,dynamic_world,566.0,795.0,1008.0,2362.0,2165.0,1646.0,0.40178043,-0.4963573,Tláhuac,1.0
-99.0103792377928,19.26504500440623,2024,bosque,dynamic_world,238.0,379.0,401.0,1433.0,1334.0,912.0,0.56270444,-0.5816777,Tláhuac,1.0
-98.98369927385446,19.258936460474214,2024,bosque,dynamic_world,408.5,554.0,591.5,1874.0,1906.0,1287.0,0.52017844,-0.5436573,Tláhuac,1.0
-99.01019957473598,19.265314498991465,2024,bosque,dynamic_world,397.5,574.0,524.5,2280.0,1185.0,966.5,0.62595826,-0.5977575,Tláhuac,1.0
-98.97381780572914,19.27771124991231,2024,bosque,dynamic_world,584.0,793.5,1097.5,2302.0,2192.0,1546.0,0.3543168,-0.4873203,Tláhuac,1.0
-98.96654145192775,19.24627021496813,2024,bosque,dynamic_world,286.0,373.0,304.0,1310.0,1166.0,849.0,0.62329614,-0.5567439,Tláhuac,1.0
-98.97848904520656,19.249144823877312,2024,bosque,dynamic_world,551.0,770.0,818.0,2266.0,2108.0,1459.0,0.4695201,-0.49275362,Tláhuac,1.0
-98.97615342546784,19.27771124991231,2024,bosque,dynamic_world,373.0,470.5,471.0,2013.0,1469.0,896.0,0.62077296,-0.62109923,Tláhuac,1.0
-98.96609229428572,19.321908361890998,2024,bosque,dynamic_world,393.0,584.0,606.0,1979.0,2091.0,1436.0,0.5311412,-0.54428405,Tláhuac,1.0
-98.96788892485397,19.23764638824058,2024,bosque,dynamic_world,506.0,609.0,655.0,1678.0,1569.0,1148.0,0.43849123,-0.46742457,Tláhuac,1.0
-98.99196377446836,19.264146689122107,2024,bosque,dynamic_world,498.5,630.0,647.5,1856.0,1427.0,962.0,0.4827242,-0.4931617,Tláhuac,1.0
-99.02897436417408,19.263517868423225,2024,bosque,dynamic_world,285.0,446.5,410.0,2054.5,1441.0,841.0,0.6672753,-0.64294285,Tláhuac,1.0
-98.96007358188211,19.229381887626683,2024,bosque,dynamic_world,380.0,564.0,578.0,2652.0,1779.0,1004.0,0.6421053,-0.6492537,Tláhuac,1.0
-99.04442538706093,19.28112484799197,2024,bosque,dynamic_world,297.0,387.0,369.0,1377.0,1090.0,740.0,0.57731956,-0.56122446,Tláhuac,1.0
-98.94659885262033,19.22515980579132,2024,bosque,dynamic_world,334.0,479.0,408.0,2267.0,1396.0,868.0,0.69495326,-0.6511289,Tláhuac,1.0
-99.01145721613376,19.271333211395064,2024,bosque,dynamic_world,233.0,302.0,299.0,939.5,1542.0,984.0,0.51715785,-0.51349175,Tláhuac,1.0
-98.96788892485397,19.238275208939463,2024,bosque,dynamic_world,722.0,897.0,964.0,2386.0,1903.0,1396.0,0.4244776,-0.45354858,Tláhuac,1.0
-99.04442538706093,19.27636377698613,2024,bosque,dynamic_world,828.0,1201.0,1388.0,3632.0,2630.5,1910.5,0.44701195,-0.5030002,Tláhuac,1.0
-98.9757042678258,19.23432262168934,2024,bosque,dynamic_world,509.0,684.0,741.0,2293.0,1632.0,1128.0,0.51153594,-0.540477,Tláhuac,1.0
-98.97480595254169,19.234502284746164,2024,bosque,dynamic_world,600.0,852.0,918.0,2618.0,1893.0,1411.0,0.48076922,-0.5089337,Tláhuac,1.0
-99.04514403928825,19.27627394545772,2024,bosque,dynamic_world,617.0,875.0,821.0,3500.0,1857.5,1362.0,0.61999536,-0.6,Tláhuac,1.0
-99.04442538706093,19.281035016463555,2024,bosque,dynamic_world,291.0,408.0,385.0,1653.0,1090.0,740.0,0.6221786,-0.6040757,Tláhuac,1.0
-98.97552460476896,19.234412453217757,2024,bosque,dynamic_world,430.0,614.0,566.0,2175.0,1634.0,1014.0,0.58701205,-0.5596988,Tláhuac,1.0
-98.99142478529788,19.26603315121876,2024,bosque,dynamic_world,406.0,527.5,494.5,1741.5,1473.0,986.0,0.5576923,-0.53503746,Tláhuac,1.0
-99.01684710783846,19.27339933654854,2024,bosque,dynamic_world,327.5,436.0,404.0,1815.0,1732.5,1129.5,0.635872,-0.6126166,Tláhuac,1.0
-98.97615342546784,19.278250239082784,2024,bosque,dynamic_world,425.5,519.5,597.5,1959.0,1762.5,1106.0,0.53256404,-0.5807948,Tláhuac,1.0
-99.04523387081665,19.28166383716244,2024,bosque,dynamic_world,312.0,417.0,409.0,1089.0,1330.0,1033.0,0.45393857,-0.44621515,Tláhuac,1.0
-98.97229066974612,19.2332446433484,2024,bosque,dynamic_world,378.0,539.0,487.0,2613.0,1885.0,1176.0,0.68580645,-0.6579949,Tláhuac,1.0
-99.06167304051604,19.281035016463555,2024,bosque,dynamic_world,263.5,413.0,343.0,1810.0,1249.0,767.5,0.68137485,-0.62843007,Tláhuac,1.0
-98.9720211751609,19.27726209227025,2024,bosque,dynamic_world,515.5,715.0,953.0,2085.5,2263.5,1589.0,0.3727168,-0.4893769,Tláhuac,1.0
-98.9735483111439,19.277801081440725,2024,bosque,dynamic_world,376.5,498.0,627.0,1832.5,2301.5,1607.0,0.49014026,-0.5726239,Tláhuac,1.0
-98.97480595254169,19.23432262168934,2024,bosque,dynamic_world,346.0,519.0,439.0,2076.0,1518.0,970.0,0.65089464,-0.6,Tláhuac,1.0
-98.97615342546784,19.2347717793314,2024,bosque,dynamic_world,413.0,512.0,457.0,2078.0,1715.0,1201.0,0.63944775,-0.6046332,Tláhuac,1.0
-98.97363814267231,19.234053127104104,2024,bosque,dynamic_world,404.0,640.0,523.0,2229.0,1587.0,1069.0,0.6199128,-0.55385154,Tláhuac,1.0
-98.9833399477408,19.258577134360568,2024,bosque,dynamic_world,310.5,390.5,385.0,1834.5,1284.0,811.5,0.65307504,-0.6489888,Tláhuac,1.0
-99.02645908137852,19.269895906940476,2024,bosque,dynamic_world,516.0,756.0,962.5,2768.0,2234.0,1503.5,0.48398337,-0.5709421,Tláhuac,1.0
-98.97480595254169,19.23387346404728,2024,bosque,dynamic_world,366.0,537.0,535.0,1964.0,1647.0,1110.0,0.5718287,-0.5705718,Tláhuac,1.0
-98.9704940391779,19.23243615959269,2024,bosque,dynamic_world,652.0,846.0,1122.0,2156.0,2312.0,1615.0,0.31543624,-0.43637574,Tláhuac,1.0
-99.0224166626,19.31651847018628,2024,bosque,dynamic_world,362.0,496.0,547.0,1498.0,1738.0,1283.0,0.46503666,-0.5025075,Tláhuac,1.0
-98.97067370223472,19.23144801278016,2024,bosque,dynamic_world,298.0,415.0,449.0,1598.0,1563.0,983.0,0.5613092,-0.5876801,Tláhuac,1.0
-99.02978284792978,19.26378736300846,2024,bosque,dynamic_world,350.5,522.5,610.5,2101.0,2175.0,1330.5,0.54969573,-0.6016771,Tláhuac,1.0
-99.02951335334454,19.26270938466752,2024,bosque,dynamic_world,427.5,623.0,666.0,2534.0,1571.0,977.5,0.58375,-0.6053215,Tláhuac,1.0
-98.97085336529156,19.232615822649517,2024,bosque,dynamic_world,353.0,496.0,521.0,1964.0,1616.0,1035.0,0.5806841,-0.596748,Tláhuac,1.0
-98.9832501162124,19.259026292002627,2024,bosque,dynamic_world,388.0,515.5,526.0,1791.5,1326.0,940.0,0.5460626,-0.5530993,Tláhuac,1.0
-98.97633308852468,19.278699396724846,2024,bosque,dynamic_world,564.0,761.5,1115.5,1974.5,2345.0,1716.0,0.27799353,-0.44334796,Tláhuac,1.0
-98.94641918956349,19.225069974262908,2024,bosque,dynamic_world,310.0,432.0,372.0,2169.0,1354.0,885.0,0.7072019,-0.6678201,Tláhuac,1.0
-98.9773212353372,19.234861610859813,2024,bosque,dynamic_world,570.0,749.0,708.0,2214.0,1682.0,1272.0,0.5154004,-0.49443132,Tláhuac,1.0
-98.97318898503023,19.277801081440725,2024,bosque,dynamic_world,505.0,637.5,757.0,2141.0,2013.0,1529.5,0.47757074,-0.54111934,Tláhuac,1.0
-98.9907061330706,19.26387719453687,2024,bosque,dynamic_world,485.0,648.5,693.5,2207.0,1792.5,1234.0,0.5218066,-0.5457888,Tláhuac,1.0
-99.04721016444172,19.281933331747677,2024,bosque,dynamic_world,515.0,777.5,829.0,2731.5,1646.5,1132.5,0.5343351,-0.55685383,Tláhuac,1.0
-98.97660258310992,19.23432262168934,2024,bosque,dynamic_world,400.0,552.0,548.0,2504.0,2126.0,1432.0,0.6408912,-0.63874346,Tláhuac,1.0
-99.02960318487295,19.26288904772434,2024,bosque,dynamic_world,337.0,540.0,554.0,2608.5,1605.0,1011.5,0.64964426,-0.6569795,Tláhuac,1.0
-99.04828814278264,19.282023163276087,2024,bosque,dynamic_world,236.0,348.0,340.0,1293.0,1042.0,621.0,0.5835885,-0.57586837,Tláhuac,1.0
-98.94938363000108,19.220668229370723,2024,bosque,dynamic_world,277.0,416.0,316.0,2398.0,1574.0,902.0,0.76713336,-0.70433545,Tláhuac,1.0
-99.0125351944747,19.271782369037123,2024,bosque,dynamic_world,291.0,416.5,388.0,1749.5,1549.5,1029.0,0.6369591,-0.6154201,Tláhuac,1.0
-99.01666744478165,19.284628277600035,2024,bosque,dynamic_world,607.0,805.5,1092.0,1715.0,2263.0,1667.0,0.22194514,-0.3608411,Tláhuac,1.0
-99.0441558924757,19.28148417410561,2024,bosque,dynamic_world,292.0,425.0,420.0,1728.0,1661.0,1134.0,0.6089386,-0.605202,Tláhuac,1.0
-98.97022454459264,19.23108868666651,2024,bosque,dynamic_world,416.0,598.0,700.0,2119.0,1850.0,1262.0,0.50337,-0.5598086,Tláhuac,1.0
-98.95064127139884,19.220847892427543,2024,bosque,dynamic_world,362.0,508.0,595.0,1165.0,951.0,612.0,0.32386363,-0.3927077,Tláhuac,1.0
-98.96213970703558,19.215637663779653,2024,bosque,dynamic_world,448.0,634.0,690.0,2344.0,2203.0,1636.0,0.5451549,-0.5742109,Tláhuac,1.0
-99.04433555553253,19.27618411392931,2024,bosque,dynamic_world,731.5,1054.0,1132.0,3426.5,2812.5,1971.0,0.5033454,-0.5295168,Tláhuac,1.0
-98.98810101874663,19.24249729077483,2024,bosque,dynamic_world,494.0,590.0,692.0,1587.0,1981.0,1492.0,0.3927161,-0.4579697,Tláhuac,1.0
-98.96788892485397,19.237376893655348,2024,bosque,dynamic_world,360.0,464.0,477.0,1405.0,1423.0,1039.0,0.49309245,-0.5034778,Tláhuac,1.0
-98.98351961079764,19.258936460474214,2024,bosque,dynamic_world,333.5,480.5,418.0,1654.5,1176.5,710.0,0.5966224,-0.5498829,Tláhuac,1.0
-98.96420583218904,19.2182427781036,2024,bosque,dynamic_world,433.0,626.0,851.0,2314.0,2242.0,1668.0,0.4622433,-0.57414967,Tláhuac,1.0
-99.03122015238438,19.270614559167768,2024,bosque,dynamic_world,458.0,706.0,852.0,2626.5,2625.5,1849.0,0.5101337,-0.57629406,Tláhuac,1.0
-98.97965685507592,19.24959398151937,2024,bosque,dynamic_world,486.0,658.0,675.0,2257.0,1960.0,1337.0,0.5395634,-0.548542,Tláhuac,1.0
-98.94758699943284,19.22003940867184,2024,bosque,dynamic_world,343.0,544.0,477.0,2100.0,1555.0,992.0,0.6298021,-0.5885023,Tláhuac,1.0
-99.02654891290696,19.27402815724742,2024,bosque,dynamic_world,417.0,578.0,579.5,2929.0,2323.5,1458.5,0.6696594,-0.67037356,Tláhuac,1.0
-98.99043663848536,19.26387719453687,2024,bosque,dynamic_world,466.5,601.5,598.5,1903.5,1577.5,1091.0,0.5215827,-0.5197605,Tláhuac,1.0
-99.04586269151552,19.28148417410561,2024,bosque,dynamic_world,270.0,499.5,347.0,2813.0,1153.0,768.5,0.7803798,-0.6984151,Tláhuac,1.0
-99.0478389851406,19.282472320918146,2024,bosque,dynamic_world,683.0,892.0,1039.5,2011.5,1700.0,1400.5,0.31858408,-0.38556916,Tláhuac,1.0
-98.97363814267231,19.27726209227025,2024,bosque,dynamic_world,365.5,470.0,506.0,1966.0,1493.5,903.5,0.5906149,-0.6141215,Tláhuac,1.0
-98.99187394293992,19.264416183707343,2024,bosque,dynamic_world,573.0,788.0,757.0,2660.5,1916.0,1433.0,0.5569861,-0.54298973,Tláhuac,1.0
-99.01846407534988,19.282382489389736,2024,bosque,dynamic_world,371.0,551.0,531.0,2529.5,2193.0,1432.0,0.65299785,-0.64226586,Tláhuac,1.0
-98.97031437612108,19.231268349723333,2024,bosque,dynamic_world,306.0,457.0,484.0,1527.0,1403.0,916.0,0.51864743,-0.5393145,Tláhuac,1.0
-99.0283455434752,19.264326352178934,2024,bosque,dynamic_world,228.0,369.0,340.0,1752.5,1308.0,748.0,0.6750299,-0.6521329,Tláhuac,1.0
-99.0156792979691,19.26971624388365,2024,bosque,dynamic_world,406.0,607.0,550.0,3026.5,2037.0,1347.5,0.69243675,-0.6658869,Tláhuac,1.0
-99.03005234251502,19.264056857593697,2024,bosque,dynamic_world,425.0,672.0,851.0,2711.0,2754.0,1857.0,0.52217853,-0.6027195,Tláhuac,1.0
-99.02879470111723,19.264326352178934,2024,bosque,dynamic_world,263.0,396.0,339.0,2148.5,1341.5,758.5,0.7274372,-0.68874043,Tláhuac,1.0
-98.96582279970048,19.322088024947817,2024,bosque,dynamic_world,297.0,441.0,384.0,2155.0,1647.0,1160.0,0.6975187,-0.66024655,Tláhuac,1.0
-98.9916044483547,19.264416183707343,2024,bosque,dynamic_world,570.0,705.5,741.0,2145.5,1996.0,1633.0,0.48657542,-0.50508595,Tláhuac,1.0
-98.9689669031949,19.231807338893805,2024,bosque,dynamic_world,308.0,456.0,449.0,1345.0,918.0,640.0,0.49944258,-0.49361464,Tláhuac,1.0
-99.04846780583946,19.28310114161703,2024,bosque,dynamic_world,469.5,638.0,784.5,1938.0,1995.5,1454.0,0.42369145,-0.5046584,Tláhuac,1.0
